Title,ID,Comment
grf (grf),jetaimemm,: 已登錄好，然後按下去又叫人重登一次
grf (grf),emotion821,: 沒錯，我跟上面遇到一樣的狀況QQ
grf (grf),andy0055,: 每次都會忘記國泰要登錄….
grf (grf),kevin850717,: 借串問一下 上半年的icash pay/自動加值 啥時會發?
grf (grf),HRHSaxon,: 離題，今天終於搶到 711 的
grf (grf),qwq888,: 剛準時點 三次跳驗證碼錯誤 然後1601就額滿 活動搞
grf (grf),qwq888,: 的很沒誠意 這麼不願意給就不要做活動 爛死了 真的
grf (grf),qwq888,: 拒刷了
grf (grf),kaote,: 我8:18登錄系統寫已額滿 但剛剛上國泰優惠發現在2
grf (grf),kaote,: 500內…
grf (grf),kaote,: 8/18
grf (grf),tomsawyer,: 都不要刷 給我刷就好 越多人剪卡優惠越多嘻嘻
tourism1003 (米叔),Naisa,: 難得有登到 感謝提醒
tourism1003 (米叔),TETUO,: https://i.imgur.com/fRmznmw.jpg
tourism1003 (米叔),Aruto1121,: 已額滿
tourism1003 (米叔),tndh,: 笑爛  秒殺
tourism1003 (米叔),dennisto,: 傻眼 秒額滿
tourism1003 (米叔),operatorm,": 槓,已滿"
tourism1003 (米叔),kurttsao,: 登入即額滿
tourism1003 (米叔),legendd,: 爛
tourism1003 (米叔),unreal39,: 瞬間額滿 太扯了
tourism1003 (米叔),william8403,: 傻眼
tourism1003 (米叔),HRHSaxon,: 不到一分鐘==
tourism1003 (米叔),amyg812,: 滿了…
tourism1003 (米叔),lifecat,: 16:00瞬滿2500名，扯
tourism1003 (米叔),yuan0929,: https://i.imgur.com/wGNfaxc.png 2036
tourism1003 (米叔),ashchen,: 秒滿 傻眼
tourism1003 (米叔),skydive,: 3秒滿
tourism1003 (米叔),withoutsky,: 搶到序號161
tourism1003 (米叔),potentio,: 秒滿，該換手機了
tourism1003 (米叔),soyjay,: 不到一分鐘wwwwwww 算惹
tourism1003 (米叔),soyjay,: 感謝提醒
tourism1003 (米叔),itsok741223,: 沒差吧～有登到才會去計劃消費不然就小額.
tourism1003 (米叔),bbcer,": 伺服器連不進去,扯"
tourism1003 (米叔),stu86142002,: 還在轉圈圈就滿了
tourism1003 (米叔),bagaalo,: 哈哈哈哈 這張卡好鬧
tourism1003 (米叔),sidochic,: 同一人還可以兩天都搶登錄，所以實際名額更少
tourism1003 (米叔),sorrow0206,: 爛爆   該剪卡了
tourism1003 (米叔),s851424,: 對我來說open錢包比較值得登陸(因為還能夠買點數用)
tourism1003 (米叔),s851424,": 全家的不能買點數(連結帳都不能結),單純只能寄咖啡"
tourism1003 (米叔),tmot,: 爛到有剩
tourism1003 (米叔),videoproblem,: 可以冰起來了 只剩這種飢餓行銷
tourism1003 (米叔),pippen2002,: 還有該公司也更廢了 誰要用
tourism1003 (米叔),Asli,: 名額少還成拆2天，什麼爛機制
tourism1003 (米叔),fmp1234,: 慟
tourism1003 (米叔),yuta02,: 爛卡：）
tourism1003 (米叔),Merlini,: 已經懶得看這張卡的任何活動 送你們
tourism1003 (米叔),asdfghjklasd,: 不想搶..反正都要砍卡了
tourism1003 (米叔),coldplay0620,: 上個月7-11全家都沒搶到，這個月直接放棄
tourism1003 (米叔),dreamsletter,: https://i.imgur.com/52MOREI.jpg 好難得
tourism1003 (米叔),itforgo,: 自從大縮水後就不再搶了
tourism1003 (米叔),sallly520,: 16:00:16的序號已經831
tourism1003 (米叔),VeronicaMars,: 官網就有的資訊 貼在這是佔版面衝文章數？
tourism1003 (米叔),soyjay,: 有提醒還不錯啊 不是所有人會盯著官網看
tourism1003 (米叔),Kazamatsuri,: 一邊說文章少要沒落了 一邊說佔版面衝文章數 科科
tourism1003 (米叔),soyjay,: 好像第二天比較順 有登錄到了 感謝提醒
tourism1003 (米叔),danielhsu88,: 謝謝 3:58分剛好看到 有登到
tourism1003 (米叔),Adiakyan,: 16:00:15 1712
tourism1003 (米叔),yahooooooooo,: 533
tourism1003 (米叔),rtwodtwo,: 秒滿 連車尾燈都看不到
tourism1003 (米叔),hank726,: 2091
tourism1003 (米叔),PuPuyo,: 一秒鐘881
tourism1003 (米叔),sseeaann,: 成功登陸到1990 好扯 時間才剛30秒...
tourism1003 (米叔),MBAR,: 15秒就滿了吧xD
tourism1003 (米叔),bbcer,: 一樣連不進去
tourism1003 (米叔),kaote,: 1427
tourism1003 (米叔),tenmin888,: https://i.imgur.com/3g6mQlc.png 成功，366
tourism1003 (米叔),soyjay,: 昨天登網銀登錄的 結果重整超卡 原po的連結比較順
tourism1003 (米叔),chance530,: 0401進去滿了
tourism1003 (米叔),rtwodtwo,: 繼續用SNY
tourism1003 (米叔),Revive,: 感謝 000321
tourism1003 (米叔),DABIM,: 垃圾CUBE
tourism1003 (米叔),PopeVic,: 一直以為自己昨天沒有登錄到，今天本來要搶第二波
tourism1003 (米叔),PopeVic,: 的時候才發現原來昨天有成功了==
tourism1003 (米叔),a765432112,: 版主確實自己OP，他老早月初就po過了
tourism1003 (米叔),a765432112,: #1ao6lYUo (creditcard)
tourism1003 (米叔),hojoe,: 四點整刷新就立刻額滿..原來有偷開..
tourism1003 (米叔),dazzzlee,: 沒有也沒差 100而已 XDDD
tourism1003 (米叔),KY87,: 爛 還會額滿
tourism1003 (米叔),jimhall,: cube活動從來都沒登記到過
zyvox (zyvox),Qoo20811,: 垃圾標題 明明就還在 只是同樣是垃圾的國泰硬要你
zyvox (zyvox),Qoo20811,: 切換成樂享購才能吃3%
zyvox (zyvox),PanaS0Nic,: 寶...寶who？
zyvox (zyvox),puritylife,: 本來平日常駐集精選可以無腦用 現在廢一半
zyvox (zyvox),jeffery0858,: 心得可以檢舉造謠嗎
zyvox (zyvox),jackqaz210,: 明明ubereats還在啊，百貨餐廳外送選樂饗購還是有3%
zyvox (zyvox),puritylife,: 本來集精選就平日常用的全家OP加油ubereat湊一起
zyvox (zyvox),JackLee5566,: 真的太誇張啦~~~
zyvox (zyvox),puritylife,: 除非吃大餐或是網購 不然平日可以一直掛著
zyvox (zyvox),puritylife,: 動集精選對我來說差超多的
zyvox (zyvox),tornado1621,: ID正確
zyvox (zyvox),Raysun96,: 真的太誇張了~~!!
zyvox (zyvox),videoproblem,: 咆哮雞大喊太離譜啦
zyvox (zyvox),operatorm,: 真的太誇張啦~~~
zyvox (zyvox),kjhth,: 真的太誇張了~~!!
zyvox (zyvox),ljc1991,: 太~~扯~~了~~~~~~~~~~
zyvox (zyvox),ayen0422,: ……
zyvox (zyvox),orange21,: 真的不神啦～～～
zyvox (zyvox),cosmite,: 爛死
zyvox (zyvox),ginlom,: Pokémon：真的太誇張啦~~~~~~~
zyvox (zyvox),Kazamatsuri,: 太誇張了 竟然一個禮拜多沒PO文了 業績嚴重落後 lol
zyvox (zyvox),tony870414,: 太扯啦～～～～～～
zyvox (zyvox),terfd,: 讓寶可夢哭哭
zyvox (zyvox),raysamjett,: 刷卡還要想切換哪個，真的很惱人，用別張比較實在
zyvox (zyvox),mosw,: 不爽不要
zyvox (zyvox),allenz78,: COSTCO移轉的第一天就這樣搞..
zyvox (zyvox),willieliu,: 太神啦
zyvox (zyvox),steven60116,: 太神啦
zyvox (zyvox),sdniw,: 喔
zyvox (zyvox),peng198968,: 太扯啦
zyvox (zyvox),stu86142002,: 給的不甘不脆的
zyvox (zyvox),horusli,: 看到寶就該噓
zyvox (zyvox),leito,: 必噓
zyvox (zyvox),QQ5566,: 神
zyvox (zyvox),cocoi,": costco卡硬轉的卡,到手就剪惹..."
zyvox (zyvox),a765432112,: 了解
zyvox (zyvox),kalmia,: 國泰進步了 可以用智能客服阿發剪卡
zyvox (zyvox),aspeter,: 這篇掰了
zyvox (zyvox),gogoapolo,: 神卡
zyvox (zyvox),LoKira,: 太扯了
zyvox (zyvox),ttyyll03,: 真的是太誇張了～～～～
zyvox (zyvox),AnewMitch,: 推
zyvox (zyvox),SFGiants,: 真的太誇張了
zyvox (zyvox),soyjay,: 大樹第一天砍權益嗎 大驚小怪
zyvox (zyvox),cylu7878,: 集精選拿掉 硬要你切權益 讓你更容易只拿0.3回饋
queena1218 (雞腿),itsok741223,": 覺得不適用的人趕快停用, 小的回饋才多."
queena1218 (雞腿),NightEleven,: 你都說了 “回饋無上限”
queena1218 (雞腿),tndh,: 現在問還太早 8/7後再來討論
queena1218 (雞腿),Johnviga,: 出了要刷大額出國旅遊需要，其他的用途的確不會想
queena1218 (雞腿),Johnviga,: 用這張卡，其實增加每日切換成兩次的話真的會方便
queena1218 (雞腿),Johnviga,: 很多
queena1218 (雞腿),hdcc,: 全聯、中油，光這兩個就很好用了
queena1218 (雞腿),leptoneta,: 你認為市面上只有上述幾張卡存在嗎?
queena1218 (雞腿),handsome16,: 全聯3%無上限，誰比得上
queena1218 (雞腿),hidecxa,: 切換2次，客服應該會更難打進去
queena1218 (雞腿),arnbition,: 大部分人只會辦2～3張卡吧
queena1218 (雞腿),LTpeacecraft,: 把所有用戶趕到CUBE真的不必期待會有多少優惠可以
queena1218 (雞腿),LTpeacecraft,: 撈
queena1218 (雞腿),rz759,: 卡的公告改來改去，CUBE又是國泰本家整合的卡，放
queena1218 (雞腿),rz759,: 著免年費等有活動再刷也沒有不行。新戶沒有需求當
queena1218 (雞腿),rz759,: 然就不用考慮~
queena1218 (雞腿),Qoo20811,: 哩程神卡
queena1218 (雞腿),rz759,: 而且多卡人隨著公告一直改本來就每個通路都有最適
queena1218 (雞腿),rz759,: 合的卡，沒有只能刷哪張的問題
queena1218 (雞腿),nthomas,: 人家無上限而
queena1218 (雞腿),hsinyuan0104,: 全聯只用JCB悠遊卡
queena1218 (雞腿),sddmavn,: cube早就沒在用了，每張卡都打不過
queena1218 (雞腿),wei12f8158,: 全聯可以用永豐大戶悠遊卡5%
queena1218 (雞腿),ltlai,: 去旅行租車+飯店很容易超過2萬，為何要把無上限跟
queena1218 (雞腿),ltlai,: 有上限的卡相比？
queena1218 (雞腿),ex250203,: 上限
queena1218 (雞腿),kkttaipeityy,: 學生限三家銀行，持卡數有限的狀況下還算能用
queena1218 (雞腿),WSY000000000,: 去飯店用餐不算餐飲，去飯店住宿不算旅遊，都是國
queena1218 (雞腿),WSY000000000,: 泰說了算，有夠爛。
queena1218 (雞腿),Kazamatsuri,: 如果是要看MCC code的話不完全是國泰的鍋 而是每個
queena1218 (雞腿),Kazamatsuri,: 行業有沒有便宜行事 不然就會像之前數位五倍券給的
queena1218 (雞腿),Kazamatsuri,: 好食券認定那樣混亂 科科
queena1218 (雞腿),stu86142002,: 8/7之後再來看看
queena1218 (雞腿),yuta02,: 轉型為廖健富聯名卡
queena1218 (雞腿),dog60511,: 嘻嘻 不懂的別用
queena1218 (雞腿),tomsawyer,: 回饋無上限啊 你會這樣問就是你不夠大戶 屬於小蝦
queena1218 (雞腿),tomsawyer,: 米 銀行可以忽略的那種人
queena1218 (雞腿),flypenguin,: 就行銷而已，讓消費者覺得一張卡可以搞定全部。
queena1218 (雞腿),flypenguin,: 但實際上是限制只能四選一，不能同時有四種專用卡
queena1218 (雞腿),waakye,: gogo有上限，雖然一般人也用不到上限就是了
queena1218 (雞腿),basacola,: 你從國泰的角度出發它這叫作整合其他卡片 也就是國
queena1218 (雞腿),basacola,": 泰自己的""all in one"""
queena1218 (雞腿),steven60116,: 留給別人用
queena1218 (雞腿),basacola,: 當然從消費者角度看就是他出了一張通路少於無腦卡
queena1218 (雞腿),basacola,: 但又多於大部分大家認知的單功能卡、瞄準中間市場
queena1218 (雞腿),basacola,: 定位的卡片
queena1218 (雞腿),jiajia0220,: 就里程神卡啊 懂得都懂
queena1218 (雞腿),repast,: 廢到笑的一張卡 搞自己而已
queena1218 (雞腿),alloc,: Cube猛的是之前的加碼活動 現在拔光光 縮小小囉
queena1218 (雞腿),operatorm,": 全聯1萬5%+中油15%,已常駐。cube擺著生灰,爛"
queena1218 (雞腿),aq7778,: 里程的話真的神
queena1218 (雞腿),mascotliao,: 對我來說，就是補不足的卡
queena1218 (雞腿),bbcer,": icashpay/icash2.0 10%直接砍掉太傷,留個3%才好用"
queena1218 (雞腿),tndh,: 8/7後再來討論拉
queena1218 (雞腿),thindust,: 里程很強
queena1218 (雞腿),CCRun,: 下一篇 瑞興銀行永旺聯名卡存在的意義
queena1218 (雞腿),SophiaH,": 剛看了大戶官網, 還是搞分級, 而且7%內的加碼5% 沒"
queena1218 (雞腿),SophiaH,": 看到可刷全聯, 好複雜"
queena1218 (雞腿),stacy75885,: 有世界卡來換里程是神卡一張
queena1218 (雞腿),Kazamatsuri,: 全聯大戶是用加碼5%的悠遊卡自動加值啦 科科
queena1218 (雞腿),Kazamatsuri,: 分級門檻也不複雜 就是大戶裡的資產平均超過等值10
queena1218 (雞腿),Kazamatsuri,: 萬台幣 或是把大戶設為貸款扣繳戶這樣
queena1218 (雞腿),hellosan,: 綜合屬性強阿 跟主力卡互補用的
queena1218 (雞腿),adon0313,: 不就回饋無上限…
queena1218 (雞腿),adon0313,: 我也只固定一個方案 沒在換的
queena1218 (雞腿),Qoo20811,: 就算沒世界卡也是神卡 BR一般消費兌換比例12:1這點
queena1218 (雞腿),Qoo20811,: 就屌打自家聯名卡了 而且彈性相對也夠 之前有活動
queena1218 (雞腿),Qoo20811,: 瘋狂combo換了一堆哩程趁改表前開好票 有夠讚
queena1218 (雞腿),Qoo20811,: 但現在CUBE改爛再加上各大航空改表改外站開票規則
queena1218 (雞腿),Qoo20811,: 後就懶得繼續集了 改刷Sport和黑狗爽爽賺現金回饋
queena1218 (雞腿),Walu,: 有錢人沒有在想這個問題，cube一卡到底無上限才是有
queena1218 (雞腿),Walu,: 錢人的最佳方案
queena1218 (雞腿),Qoo20811,: 而且幫CUBE說句話啦 掛在集精選大概能應付87%以上
queena1218 (雞腿),Qoo20811,: 的消費環境 出國就改個趣旅行 去百貨公司改個樂享
queena1218 (雞腿),Qoo20811,: 購 根本沒什麼要動腦的
queena1218 (雞腿),ZEXEL,: 請問Qoo20811大大，你是說用這張卡當主力刷，再換
queena1218 (雞腿),ZEXEL,: 成長榮里程會比直接刷國泰長榮聯名卡還划算嗎？
queena1218 (雞腿),Qoo20811,: 長榮聯名除了海外和買機票有10:1其他都20:1
queena1218 (雞腿),rockmanray,: 光全聯有3%就很稀有了，值得存在!
queena1218 (雞腿),larusa,: 無上限就是他存在的意義
queena1218 (雞腿),SophiaH,: 謝謝K大的白話說明
queena1218 (雞腿),conan805,: 你沒有三百萬不要參加慈善cube大賽
queena1218 (雞腿),leaster,: 重點在無上限
queena1218 (雞腿),somniferum7,": ""無上限""... 你那些卡管它幾％，有上限就是只能折"
queena1218 (雞腿),somniferum7,: 那一點點啊  本外送大戶覺得很喜歡這張
queena1218 (雞腿),nthomas,: 那些卡一下就滿了 這才是最難用的
queena1218 (雞腿),puppy20308,: 上次去家樂福刷了四千後要轉方案查了才知道沒回饋
queena1218 (雞腿),puppy20308,: 有夠機掰
queena1218 (雞腿),BlueBird5566,: 只有三%還要切來切去，笑死人
queena1218 (雞腿),kobe7610,: 垃圾卡而且回饋一定越砍越少 等著看
queena1218 (雞腿),yuen1029,: 等高趴數滿的時候可以加減用
queena1218 (雞腿),aspeter,: 你不用別人會用 你的不一定神卡 別人不一定就爛
queena1218 (雞腿),kissu5566,: 當百貨神卡無上限3%已經夠好用了
queena1218 (雞腿),a9075a9075,: 哩程神卡
queena1218 (雞腿),andy1864,: 就垃圾卡
queena1218 (雞腿),tcy91456,: 無上限很好用
queena1218 (雞腿),willieliu,: 確實是里程神卡 我看你是不會用喔 嘻嘻☺
queena1218 (雞腿),icedog122,: 這張搭國泰世界卡  里程換到翻過來
queena1218 (雞腿),icedog122,: 有世界卡 用極好比例換里程 回饋是超過5%的
queena1218 (雞腿),fmp1234,: 卡面簡潔好看，分多期用卡。
queena1218 (雞腿),troyx,: 全聯神卡啊
queena1218 (雞腿),silencemars,: 換哩程不錯啊
queena1218 (雞腿),tndh,: 拿去換亞萬 改表前先跑一趟其實還不錯
queena1218 (雞腿),tonylaio,: 你太嫩了
queena1218 (雞腿),GimO,: 因為無上限
queena1218 (雞腿),hinhin1248,: 雖然趴數少一點，但不用多辦好幾張，回饋還無上限
queena1218 (雞腿),sbtiagr,: CUBE自從打包完Costco卡友後 縮水到枯掉
queena1218 (雞腿),sbtiagr,: 不然去年活動很多  icash 10%也是爽爽賺
queena1218 (雞腿),icemc,: 我自己大戶卡每月都用滿 因為不到一萬
queena1218 (雞腿),icemc,: 光是叫外送 大戶卡幾乎就沒額度了
queena1218 (雞腿),pjung,: 爛卡談意義有什麼意義
queena1218 (雞腿),steake,: 這張卡在去年1111跟1212的時候回饋超級棒！之後就
queena1218 (雞腿),steake,: 一路改爛
queena1218 (雞腿),KS571,: 無額度上限 就這樣
queena1218 (雞腿),Lomonosov,: 啪數越高 上限越低 更何況還多出一堆卡
queena1218 (雞腿),bagaalo,: 這張卡存在感很低
queena1218 (雞腿),phoebe9729,: 請問全聯是屬於哪類的？樂饗購還是集精選？
queena1218 (雞腿),kashima228,: 兩個都有
queena1218 (雞腿),kashima228,: 但精選集比較萬用
queena1218 (雞腿),kitten123,: 糞到笑
queena1218 (雞腿),lovemost,: 很難用，剪了
queena1218 (雞腿),Merlini,: 冰起來剩集精選拿來雜刷小7而已 有改再看看
queena1218 (雞腿),cda1113,: 切換權益根本只是學台新以前  接下來就會跟以前台新
queena1218 (雞腿),cda1113,: 太陽卡/玫瑰卡一樣 放給他爛了吧
queena1218 (雞腿),j41053106,: 因為我卡費會一筆一筆對帳，所以不想擁有很多張卡，
queena1218 (雞腿),j41053106,: 且每次刷之前要去記得每一張卡好用的項目，對我來說
queena1218 (雞腿),j41053106,: 很麻煩，所以我就只刷cube，每天設定十一點換方案，
queena1218 (雞腿),j41053106,: 個人覺得蠻好用的～可能是針對我這種，既然花了錢想
queena1218 (雞腿),j41053106,: 要順便有一點回饋，不用每筆都超大回饋的人是蠻實用
queena1218 (雞腿),j41053106,: 的
queena1218 (雞腿),Dimitre,: 以前難用神卡 現在加碼回饋砍光光 變難用爛卡
queena1218 (雞腿),Dimitre,: 去年到今年6月前真的好 下半年0活動 生日回饋根本只
queena1218 (雞腿),Dimitre,: 是想炒一波短的騙還沒辦的上車
queena1218 (雞腿),ptt711,: 就是一張全聯卡 其他都打不過
queena1218 (雞腿),MonyemLi,: 隨然我很多各家的，但app的確蠻方便的，全聯就綁他
queena1218 (雞腿),MonyemLi,: 了
queena1218 (雞腿),sonas945,: 百貨大額回饋無上限，甚至還有額外加碼，懂的就懂
queena1218 (雞腿),ahg,: 嗯 別辦 只有一張卡很麻煩
queena1218 (雞腿),ivan761016,: 搞得跟要你命三千一樣 有夠糞
queena1218 (雞腿),nbcb,: 國泰員工腦殘程度本來就
queena1218 (雞腿),tue678,: 既然有替代品 那早點剪卡吧
queena1218 (雞腿),matlab1106,: 飯店餐飲那兩個根本是廢選項 誰知道收單機器是哪類
queena1218 (雞腿),Mentor,: APP倒是算好用
queena1218 (雞腿),auction88,: 3%無上限很頂了吧。不會用才在那邊靠北
queena1218 (雞腿),frgthy,: 我幾乎所有消費都可以吃3%欸 用這張卡需要調整消費
queena1218 (雞腿),frgthy,: 習慣
queena1218 (雞腿),Dwccc,: 一直都很爛阿 也不知道誰一直吹捧
queena1218 (雞腿),kiwiwoo,: 出國刷外幣當備用
queena1218 (雞腿),GreatGByte,: 呵呵~自己沒世界卡在那邊哇哇叫，我們的Cube是5%捏
queena1218 (雞腿),geniusw,: 剩下7/全家 還有全聯麥當勞
queena1218 (雞腿),rockyao,: 我用就好 謝謝
queena1218 (雞腿),hsudens,: 大戶上限刷6000真的太少
queena1218 (雞腿),osk2,: 沒在用的拜託趕快剪一剪我才有更多優惠
queena1218 (雞腿),QQQwe,: 重點就是回饋無上限，尤其機票、旅館弄起來都是好幾
queena1218 (雞腿),QQQwe,: 萬，你那些上限只有幾千的根本沒用
queena1218 (雞腿),larusa,: 拜託那些說爛的趕快剪卡，PO人權，活躍卡戶少一點，
queena1218 (雞腿),larusa,: 資源就會再下來
queena1218 (雞腿),axz777,: 大勝一堆回饋嚇死人，上限笑死人的廢卡，一直換卡
queena1218 (雞腿),axz777,: 刷還以為理財很強
queena1218 (雞腿),duducat,: 去許願每張cube卡權益切換各自獨立
queena1218 (雞腿),aaa72,: 像你寫的。真的用不到...
queena1218 (雞腿),zuo,: 這是張哩程神卡..內行的就會用
queena1218 (雞腿),gmoz,: cube只用來agoda訂房 現在沒45678 irent也不用他了
queena1218 (雞腿),Lawrence8888,: 累積里程的就知道是神卡 沒有這個需求的人就會覺得
queena1218 (雞腿),Lawrence8888,: 是廢卡
queena1218 (雞腿),s999132,: 幫神卡護航叫人剪卡的 銀行看到會傻眼吧
queena1218 (雞腿),jeff40108,: 實在不懂那些上限六千一萬的卡到底要怎麼用
queena1218 (雞腿),jeff40108,: 每月刷一次就冷凍嗎
queena1218 (雞腿),nba9999,: 除了聯邦你提到的都有cube還是可用
queena1218 (雞腿),jimhall,: 就是回饋無上限啊 高消費用
