Title,ID,Comment
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,iamhsg,: 上次說要機器人的該不會是這原因吧！？XDDD
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,zsxa1234,: 一個登錄活動可以把一家銀行網路服務搞掛真是不簡單
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,ManaBear,: 剛才登錄有成功，想不到名額滿夠啊
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,tndh,: 剛登 感謝
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,lakugawalan,: 剛登還有 感謝提醒
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,CiaoTwo,: 有登錄到 感謝提醒
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,hallcnt,: 感謝
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,beautyting,: 18:04登錄成功
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,Sawaki,: 六點還有那名額滿夠的，前兩季也好登，只是這次各登
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,Sawaki,: 錄管道大爆炸
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,hide0322,: 有登入謝謝告知
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,kiwiwoo,: 沒要去 pass
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,IAvAI,: 超塞...準時想登 卡了半小時
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,nj882033,": 每次都懷疑是不是有人沒消費就登, 這個是事後登錄XD"
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,BMB2698,: 這個是登7～9月的吧XD
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,AdamHuangNew,: 早就剪了
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,YOOBI,: 我以為7點開搶，剛剛上去還可以登錄
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,sarasara,: 差點忘了，1930才登錄，還好還有
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,Garrys,: 竟然還有
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,r31122,: 這麼晚看到還以為沒了，竟然還有，感謝
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,easonking,: 還有
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,vovhsin,: 還有
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,nelson995,: 剛登
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,superyow,: 4點塞到4點半才登到，整個網銀癱瘓，看來下次5點再
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,superyow,: 來登就好
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,tr000064,: 還有
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,oop53,: 還有
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,jackloutter,: 還有。
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,Henry,: 還有
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,Dicky1001,: 還有
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,ppgg486,: 順利登到，謝謝提醒
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,jerryjayg,: 還有
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,jack97,: 還有
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,cylan,: 我現在人正在日本，剛剛有登錄成功
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,wan8088,: 還有
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,ivymorita,: 感謝提醒~~有登到!
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,funfun00,: 看起來沒啥人搶
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,dennisto,: 限量登錄 浪費時間 爛
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,EthanWen,: 這次到那麼晚才結束@@
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,gn0391328,: 剛從日本遊玩回來有登到開心
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,gogotalk,: 事後登超沒誠意... 寧願刷別張穩的
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,Crabrock,: 4點整點死當了半小時 之後就忘了…原來到9點都還可
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,Crabrock,: 以登錄嗎QQ
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,Kazamatsuri,: 第三季：112/9/20 16:00起至112/9/30 23:59
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,Kazamatsuri,: 只要沒額滿 到月底前都可以登 不是只有今天4點才能
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,herryherry,: 就你富邦最爛
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,fireboltno2,: 找不到登錄鍵... 是不是沒有了QQ
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,aiyowaya,: 哭 我也現在才知道
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,Kazamatsuri,: APP找信用卡活動登錄˙查詢 剛剛看已額滿了
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,mixforever,: https://i.imgur.com/IduO4za.jpg
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,mixforever,: 想借標題詢問一下，如果是卡別Jpoint卡，原有權益
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,mixforever,: 的3%是必須要在日本使用linepay消費，才能拿到回饋
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,mixforever,: 嗎
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,Kazamatsuri,: 不用 任何支付方式都行
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,pdsjenny,: 今天有超商10%的
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,awin519,: 超商的秒登
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,pdsjenny,: 超商的不知道可以撐多久，下季的這時間在飛機上
[情報] 富邦J卡 日韓加碼3% 第三季搶登錄 NOW,com200221,: 好像蠻優
Re: [情報] 富邦J卡2023年上半年權益,PopeVic,: 16:00 卡到不行，結果剛剛進去竟然還有名額==
Re: [情報] 富邦J卡2023年上半年權益,iamhsg,: 準點好卡+1
Re: [情報] 富邦J卡2023年上半年權益,hhpp323,: 超卡的 網站根本就掛點 還好後來有登記到
Re: [情報] 富邦J卡2023年上半年權益,Earthworm521,: 16超卡 一直轉圈
Re: [情報] 富邦J卡2023年上半年權益,cleanss,: 4點卡到爆，4點30都還進不去
Re: [情報] 富邦J卡2023年上半年權益,ipk372,: 卡到爆炸，結果轉到1640居然還可以登錄…..
Re: [情報] 富邦J卡2023年上半年權益,jay121133,: 居然還2個月一次才登錄
[心得] 富邦J卡配合的星威停車超級爛,shaoten7,: 信用卡機場停車真的災情一堆，還是接送實在 花錢消
[心得] 富邦J卡配合的星威停車超級爛,shaoten7,: 災
[心得] 富邦J卡配合的星威停車超級爛,kashima228,: 接送喔 呵呵 鬼故事也很多啦
[心得] 富邦J卡配合的星威停車超級爛,qmomoyaya,: 玉山配合的哪間？
[心得] 富邦J卡配合的星威停車超級爛,creation0304,: 接送更恐怖
[心得] 富邦J卡配合的星威停車超級爛,fay959,: 玉山我都停在航廈（連假提前出發），運氣不錯！
[心得] 富邦J卡配合的星威停車超級爛,hsupeter92,: 接送就直接付 Uber
[心得] 富邦J卡配合的星威停車超級爛,blence,: 先前一堆機場接送有多恐怖的文瞬間被這篇被洗白
[心得] 富邦J卡配合的星威停車超級爛,apple1235566,: 就送飛機 直接升天
[心得] 富邦J卡配合的星威停車超級爛,reashen,: 不是銀行的鍋。這家機停真的很糟，我是用匯豐，等
[心得] 富邦J卡配合的星威停車超級爛,reashen,: 車超久位子少。
[心得] 富邦J卡配合的星威停車超級爛,EtonBowen,: 看來我運氣不錯，我是用聯邦跟星X合作，這間的收據
[心得] 富邦J卡配合的星威停車超級爛,EtonBowen,: 看得出來換了名字
[心得] 富邦J卡配合的星威停車超級爛,Caninee,: 我也停過 還好就陽春陽春普普通通
[心得] 富邦J卡配合的星威停車超級爛,kiwiwoo,: 2月時有停，接駁車等超久，差點來不及報到後來直接
[心得] 富邦J卡配合的星威停車超級爛,kiwiwoo,: 叫Uber
[心得] 富邦J卡配合的星威停車超級爛,dasuperray,: 連嘟嘟房都比較好~太哭了
[心得] 富邦J卡配合的星威停車超級爛,pr9558,: 估狗衛星地圖是個好東西
[心得] 富邦J卡配合的星威停車超級爛,UCCUplz,: 哪裡找這麼多爛員工啊
[心得] 富邦J卡配合的星威停車超級爛,UCCUplz,: 嚇死
[心得] 富邦J卡配合的星威停車超級爛,QQ5566,: 星威跟很多家有合作阿 就是個家裡有地隨便經營
[心得] 富邦J卡配合的星威停車超級爛,QQ5566,: 透天辦公室 我家就是有地賺點小錢
[心得] 富邦J卡配合的星威停車超級爛,QQ5566,: 你們這些蹭信用卡停車的刁民意見不要太多(誤
[心得] 富邦J卡配合的星威停車超級爛,t90961248,: 上次去櫃檯口氣也不是很好
[心得] 富邦J卡配合的星威停車超級爛,SUZUKI5566,: 現在銀行的免費接送也一堆超爛好嗎
[心得] 富邦J卡配合的星威停車超級爛,k078787878,: 信用卡送的好像都爆炸了
[心得] 富邦J卡配合的星威停車超級爛,tcsb,: 以前嘟嘟房可以停P4，現在都要錢了
[心得] 富邦J卡配合的星威停車超級爛,qoojason,: 大園停車場啊，上海銀行配合的 不用被移車
[心得] 富邦J卡配合的星威停車超級爛,qoojason,: 停車場格子寬度也ok
[心得] 富邦J卡配合的星威停車超級爛,lantimes,: 好 筆記
[心得] 富邦J卡配合的星威停車超級爛,bonnie0711,: 免費的最貴啊
[心得] 富邦J卡配合的星威停車超級爛,julienchiu,: 跨年停過 服務服務普普通通 都要交鑰匙 但位子很少
[心得] 富邦J卡配合的星威停車超級爛,julienchiu,:  怕停不到 為此提早4小時出門
[心得] 富邦J卡配合的星威停車超級爛,chunyen36,: 也被星威雷過
[問題] 有關富邦J卡日韓消費加碼回饋時間,chang505,: 帳單
[問題] 有關富邦J卡日韓消費加碼回饋時間,chang505,: 我有收到直接下期帳單折抵
[問題] 有關富邦J卡日韓消費加碼回饋時間,Sheng98,: https://i.imgur.com/NFdZIhO.png 這個?
[問題] 有關富邦J卡日韓消費加碼回饋時間,dtc0210,: 了解，因為看未出帳明細還沒看到扣抵，可能要等出帳
[問題] 有關富邦J卡日韓消費加碼回饋時間,dtc0210,: 了才會扣吧
[問題] 有關富邦J卡日韓消費加碼回饋時間,charles3067,: 可以從富邦行動銀行APP/查卡費查費率/已繳金額，看
[問題] 有關富邦J卡日韓消費加碼回饋時間,charles3067,: 到這邊回饋的明細
[問題] 有關富邦J卡日韓消費加碼回饋時間,dtc0210,: 看到了！ 感謝
[問題] 有關富邦J卡日韓消費加碼回饋時間,terryate,: 不知道手機儲值西瓜卡算不算目前沒看到入帳
[問題] 有關富邦J卡日韓消費加碼回饋時間,Garfield75,: 手機加值西瓜卡剛看已經入帳
[問題] 有關富邦J卡日韓消費加碼回饋時間,Kazamatsuri,: 富邦回饋不會入未出帳 而是像6樓說的當成已繳金額
[問題] 有關富邦J卡日韓消費加碼回饋時間,wattswatts,: 這個登錄日韓5%與富邦暢遊樂登錄享5%回饋，能一起
[問題] 有關富邦J卡日韓消費加碼回饋時間,wattswatts,: 加總的嗎？
[問題] 有關富邦J卡日韓消費加碼回饋時間,wattswatts,: 儲值西瓜卡只看到已登錄暢遊5%回饋，未登錄的日韓3
[問題] 有關富邦J卡日韓消費加碼回饋時間,wattswatts,: %回饋沒有？
[問題] 有關富邦J卡日韓消費加碼回饋時間,sophie4637,: 帳單折抵
[問題] 有關富邦J卡日韓消費加碼回饋時間,shiya83922,: 我反而是暢遊樂登錄5%沒收到
[問題] 有關富邦J卡日韓消費加碼回饋時間,iamhsg,: 今天第三季搶登嘍~準點還卡了一下@@
[問題] 有關富邦J卡日韓消費加碼回饋時間,s864372002,: 卡了不只一下，網銀直接往生踢出來登不進去……
[問題] 有關富邦J卡日韓消費加碼回饋時間,Sawaki,: 卡到往生
[問題] 有關富邦J卡日韓消費加碼回饋時間,milkteaease,: 完全進不去
[問題] 有關富邦J卡日韓消費加碼回饋時間,isnotme,: 登不進去 系統也太爛了吧？！
[問題] 有關富邦J卡日韓消費加碼回饋時間,awin519,: 16：06登到 運氣不錯
[問題] 有關富邦J卡日韓消費加碼回饋時間,b07130602,: 語音啊 提早兩分鐘打進去剛好接通就4點
[問題] 有關富邦J卡日韓消費加碼回饋時間,pikachulai,: 語音也掛了，直接轉接專員
[問題] 有關富邦J卡日韓消費加碼回饋時間,bowlling,: 現在全面癱瘓，沒辦法登
[問題] 有關富邦J卡日韓消費加碼回饋時間,happypin,: 根本沒辦法登
[問題] 有關富邦J卡日韓消費加碼回饋時間,skyfisher,: 爛透
[問題] 有關富邦J卡日韓消費加碼回饋時間,fannyshen,: 完全進不去
[問題] 有關富邦J卡日韓消費加碼回饋時間,litpepper,: 超爛，app、網站、電話全部都不通
[問題] 有關富邦J卡日韓消費加碼回饋時間,ssupper,: 爛 挑在登錄時間當機 詐騙
[問題] 有關富邦J卡日韓消費加碼回饋時間,bowlling,: 這個時候真的要用網銀的人很慘
[問題] 有關富邦J卡日韓消費加碼回饋時間,cawaiimaple,: 用網頁登到了，app整個死掉
[問題] 有關富邦J卡日韓消費加碼回饋時間,skyfisher,: 語音現在有打進去了
[問題] 有關富邦J卡日韓消費加碼回饋時間,Sawaki,: 修好了 已登陸成功 大家快登
[問題] 有關富邦J卡日韓消費加碼回饋時間,l1l2l3twtw,: 剛剛終於成功登錄到了
[問題] 有關富邦J卡日韓消費加碼回饋時間,Sawaki,: *錄
[問題] 有關富邦J卡日韓消費加碼回饋時間,tttttt,: 剛用app登錄到了
[問題] 有關富邦J卡日韓消費加碼回饋時間,bowlling,: 順了，登好了
[問題] 有關富邦J卡日韓消費加碼回饋時間,iamannbird,: 趕快登APP~完成
[問題] 有關富邦J卡日韓消費加碼回饋時間,w84970639,: 滿了
[問題] 有關富邦J卡日韓消費加碼回饋時間,macrose,: 還好有登錄到
[問題] 有關富邦J卡日韓消費加碼回饋時間,macrose,: 給沒放棄的自己一個鼓勵
[問題] 有關富邦J卡日韓消費加碼回饋時間,ohmygod0802,: Done賺到
[問題] 有關富邦J卡日韓消費加碼回饋時間,inewhand,: 原來這麼多人搶登錄...剛剛最在16:40登完了
[問題] 有關富邦J卡日韓消費加碼回饋時間,ilikei,: 登錄成功!!
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,carpkuo,: 有登到，開心
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,kalmia,: KTV已滿…富邦到底多喜歡登錄
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,Kazamatsuri,: 不然獲利王的稱號怎麼來的？ XD
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,FireSunFire,: 富邦登錄真的蠻難的，這次剛好有趕上
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,flypenguin,: 獲利王不是叫假的，就是要你先刷又登不到
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,hold5566,: 皆滿
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,DirkMavs,: 真的超難搶
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,chrisgame,: 這種活動都很難搶
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,yuki00128,: 獲利王就是摳
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,passenger10,: 什麼都要登陸...
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,naiveman,: 這種後登錄的真的是高招
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,HuaLan,: 只要是事後登錄限名額直接不鳥他，用其他一定拿得到
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,HuaLan,: 的回饋還比較實際一點，不然很大機率什麼回饋都沒有
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,gogoapolo,: 額滿
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,repast,: 悠遊付10%現金回饋屌打…
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,dennick1011,: 這張已汰除
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,asdfasdf1024,: 已額滿
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,Pinohsin,: 還要登錄…好沒誠意啊XD
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,cmy123,: 嘻嘻，我有登到，不過不一定會去買
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,barryliou01,: 用悠遊付還不用搶撐這樣…
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,Anadyomene,: 太慢看到，等八月跟九月，有登錄到在去消費
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,hellosan,: 無腦1.7％ 這競爭力可以剔除了 太多簡單替代方案
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,hellosan,: linebank 聯邦 永豐 。。。
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,hellosan,: 身為富邦鱒魚卡用戶。。。j卡combo不了明年可以剪了
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,nyyatl,: 早解除綁定LP了，懶得再綁回去
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,cyit15,: 這種要先刷才登錄 才不會要用
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,owenxeve,: 要登錄的基本不想刷
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,yiersan,: 不行了 沒誠意
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,yiersan,: 已改用 聯邦吉鶴綠卡 台新gogo
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,GoodmanYY,: 廢卡
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,doris1016,: 沒跟到QQ
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,cda1113,: 富邦為什麼名額都可以這麼少…
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,starchiang,: 事後登錄就是沒誠意
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,tourism1003,: (1) 如果有設定好登錄鬧鐘的話
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,tourism1003,: ，準時登錄 99% 都登錄的到。更何況手搖飲活動這次
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,tourism1003,: 是 16:00 開放登錄，文章在卡板 16:18 發表，18:43
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,tourism1003,: 才有人回報額滿。
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,tourism1003,: (2) 悠遊付的 10% 是 8% + 這個月 7/11 就已經額滿
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,tourism1003,: 的 2% 。如果沒注意到 8% 有依序額滿了的話，也還是
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,tourism1003,: 比不上富邦是有登錄到就會有
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,b54102,: 這個有點廢
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,Bluexuan,: 不好搶
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,yuenru,: 已無緣
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,carbooming,: 要登錄就繼續冰著
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,aiyowaya,: 無緣 其實也不到10% 若用point又沒數位帳戶扣
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,aiyowaya,: 就會少0.7%
[情報] 台北富邦J卡，指定手搖飲KTV 最高10%回饋,aiyowaya,: 不過不喝最省啦
